time,temperature,humidity,windspeed,city,THI,date
2024-08-30T01:00,26.4,90,6.1,杭州,25.7455,2024-08-30
2024-08-30T02:00,26.0,92,5.8,杭州,25.494,2024-08-30
2024-08-30T03:00,25.6,94,4.3,杭州,25.233700000000002,2024-08-30
2024-08-30T04:00,25.4,96,5.2,杭州,25.1602,2024-08-30
2024-08-30T05:00,25.6,95,3.6,杭州,25.29475,2024-08-30
2024-08-30T06:00,25.5,98,2.6,杭州,25.379,2024-08-30
2024-08-30T07:00,26.8,91,1.5,杭州,26.19115,2024-08-30
2024-08-30T08:00,28.1,86,1.8,杭州,27.0528,2024-08-30
2024-08-30T09:00,30.0,78,3.6,杭州,28.1245,2024-08-30
2024-08-30T10:00,31.3,71,5.1,杭州,28.6204,2024-08-30
2024-08-30T11:00,32.2,66,5.8,杭州,28.890100000000004,2024-08-30
2024-08-30T12:00,33.0,62,6.4,杭州,29.133499999999998,2024-08-30
2024-08-30T13:00,33.5,60,7.6,杭州,29.32,2024-08-30
2024-08-30T14:00,33.7,59,8.1,杭州,29.370400000000004,2024-08-30
2024-08-30T15:00,33.5,59,8.8,杭州,29.2155,2024-08-30
2024-08-30T16:00,33.4,58,8.3,杭州,29.0341,2024-08-30
2024-08-30T17:00,32.9,59,8.0,杭州,28.750799999999998,2024-08-30
2024-08-30T18:00,31.4,64,7.9,杭州,28.0538,2024-08-30
2024-08-30T19:00,30.0,66,8.0,杭州,27.1015,2024-08-30
2024-08-30T20:00,29.0,70,7.3,杭州,26.607499999999998,2024-08-30
2024-08-30T21:00,29.0,71,11.8,杭州,26.68725,2024-08-30
2024-08-30T22:00,28.5,73,10.4,杭州,26.421,2024-08-30
2024-08-30T23:00,28.0,76,9.7,杭州,26.218,2024-08-30
2024-08-31T00:00,27.6,79,8.0,杭州,26.08695,2024-08-31
2024-08-31T01:00,27.1,83,4.6,杭州,25.9219,2024-08-31
2024-08-31T02:00,27.6,80,3.2,杭州,26.159000000000002,2024-08-31
2024-08-31T03:00,26.4,90,3.4,杭州,25.7455,2024-08-31
2024-08-31T04:00,26.2,90,3.0,杭州,25.5565,2024-08-31
2024-08-31T05:00,25.8,94,3.4,杭州,25.4271,2024-08-31
2024-08-31T06:00,26.1,93,2.5,杭州,25.6534,2024-08-31
2024-08-31T07:00,27.3,88,1.3,杭州,26.4552,2024-08-31
2024-08-31T08:00,28.9,81,1.4,杭州,27.3952,2024-08-31
2024-08-31T09:00,30.6,75,1.0,杭州,28.38625,2024-08-31
2024-08-31T10:00,32.0,69,1.9,杭州,29.01625,2024-08-31
2024-08-31T11:00,33.2,65,3.9,杭州,29.600250000000003,2024-08-31
2024-08-31T12:00,34.0,61,4.9,杭州,29.81725,2024-08-31
2024-08-31T13:00,34.5,60,5.7,杭州,30.1,2024-08-31
2024-08-31T14:00,34.2,61,8.6,杭州,29.97435,2024-08-31
2024-08-31T15:00,34.0,62,9.0,杭州,29.9245,2024-08-31
2024-08-31T16:00,33.3,62,5.4,杭州,29.370799999999996,2024-08-31
2024-08-31T17:00,32.8,62,7.9,杭州,28.975299999999997,2024-08-31
2024-08-31T18:00,31.5,70,6.9,杭州,28.695,2024-08-31
2024-08-31T19:00,30.2,74,9.1,杭州,27.9549,2024-08-31
2024-08-31T20:00,29.2,76,7.6,杭州,27.2596,2024-08-31
2024-08-31T21:00,29.1,71,6.3,杭州,26.7713,2024-08-31
2024-08-31T22:00,28.6,72,7.4,杭州,26.4286,2024-08-31
2024-08-31T23:00,27.9,78,4.2,杭州,26.278599999999997,2024-08-31
2024-06-01T00:00,19.6,98,3.6,宁波,19.5439,2024-06-01
2024-06-01T01:00,19.4,98,2.7,宁波,19.3461,2024-06-01
2024-06-01T02:00,19.6,97,0.8,宁波,19.51585,2024-06-01
2024-06-01T03:00,19.2,98,2.0,宁波,19.1483,2024-06-01
2024-06-01T04:00,19.2,98,2.6,宁波,19.1483,2024-06-01
2024-06-01T05:00,19.4,98,4.6,宁波,19.3461,2024-06-01
2024-06-01T06:00,19.2,97,2.9,宁波,19.12245,2024-06-01
2024-06-01T07:00,20.0,89,2.3,宁波,19.66725,2024-06-01
2024-06-01T08:00,20.7,85,2.8,宁波,20.188499999999998,2024-06-01
2024-06-01T09:00,20.2,84,4.3,宁波,19.6984,2024-06-01
2024-06-01T10:00,20.9,84,2.2,宁波,20.3368,2024-06-01
2024-06-01T11:00,21.5,80,2.9,宁波,20.73,2024-06-01
2024-06-01T12:00,22.6,75,5.1,宁波,21.486250000000002,2024-06-01
2024-06-01T13:00,23.5,70,9.4,宁波,22.015,2024-06-01
2024-06-01T14:00,23.4,71,7.5,宁波,21.980449999999998,2024-06-01
2024-06-01T15:00,23.1,73,4.7,宁波,21.8229,2024-06-01
2024-06-01T16:00,23.1,73,1.5,宁波,21.8229,2024-06-01
2024-06-01T17:00,23.1,75,4.7,宁波,21.9175,2024-06-01
2024-06-01T18:00,22.4,80,8.4,宁波,21.531,2024-06-01
2024-06-01T19:00,21.4,83,10.0,宁波,20.754849999999998,2024-06-01
2024-06-01T20:00,21.0,87,7.2,宁波,20.53525,2024-06-01
2024-06-01T21:00,20.7,89,5.7,宁波,20.3249,2024-06-01
2024-06-01T22:00,20.4,91,5.0,宁波,20.10795,2024-06-01
2024-06-01T23:00,20.1,90,7.6,宁波,19.792,2024-06-01
2024-06-02T00:00,19.8,91,10.5,宁波,19.53765,2024-06-02
2024-06-02T01:00,19.5,88,9.1,宁波,19.17,2024-06-02
2024-06-02T02:00,19.0,88,7.0,宁波,18.703,2024-06-02
2024-06-02T03:00,18.5,90,7.2,宁波,18.28,2024-06-02
2024-06-02T04:00,18.4,89,5.6,宁波,18.16405,2024-06-02
2024-06-02T05:00,18.1,91,4.7,宁波,17.9218,2024-06-02
2024-06-02T06:00,19.0,88,2.9,宁波,18.703,2024-06-02
2024-06-02T07:00,19.4,85,2.8,宁波,18.995749999999997,2024-06-02
2024-06-02T08:00,20.7,76,4.9,宁波,19.8816,2024-06-02
2024-06-02T09:00,22.1,71,6.8,宁波,20.887800000000002,2024-06-02
2024-06-02T10:00,23.0,65,9.4,宁波,21.36375,2024-06-02
2024-06-02T11:00,24.1,57,10.0,宁波,21.8296,2024-06-02
2024-06-02T12:00,24.8,50,11.4,宁波,21.9675,2024-06-02
2024-06-02T13:00,24.2,49,12.8,宁波,21.47915,2024-06-02
2024-06-02T14:00,24.1,49,12.4,宁波,21.4072,2024-06-02
2024-06-02T15:00,24.1,47,11.1,宁波,21.3016,2024-06-02
2024-06-02T16:00,23.7,48,9.2,宁波,21.0688,2024-06-02
2024-06-02T17:00,23.1,52,6.5,宁波,20.8296,2024-06-02
2024-06-02T18:00,21.6,70,4.3,宁波,20.4285,2024-06-02
2024-06-02T19:00,18.6,81,8.6,宁波,18.17155,2024-06-02
2024-06-02T20:00,18.9,78,5.2,宁波,18.3676,2024-06-02
2024-06-02T21:00,18.3,86,5.8,宁波,18.0074,2024-06-02
2024-06-02T22:00,17.9,87,7.3,宁波,17.6569,2024-06-02
2024-06-02T23:00,18.9,80,4.3,宁波,18.416,2024-06-02
2024-06-03T00:00,18.0,86,2.1,宁波,17.7305,2024-06-03
2024-06-03T01:00,17.9,91,2.1,宁波,17.7317,2024-06-03
2024-06-03T02:00,18.0,89,2.7,宁波,17.78825,2024-06-03
2024-06-03T03:00,17.7,92,3.4,宁波,17.5592,2024-06-03
2024-06-03T04:00,17.4,94,3.7,宁波,17.304299999999998,2024-06-03
2024-06-03T05:00,17.2,95,3.2,宁波,17.12575,2024-06-03
2024-06-03T06:00,18.0,91,3.7,宁波,17.82675,2024-06-03
2024-06-03T07:00,18.6,88,3.6,宁波,18.3294,2024-06-03
2024-06-03T08:00,20.1,74,3.1,宁波,19.299200000000003,2024-06-03
2024-06-03T09:00,20.9,71,3.6,宁波,19.879199999999997,2024-06-03
2024-06-03T10:00,23.1,57,4.8,宁波,21.0661,2024-06-03
2024-06-03T11:00,24.0,52,5.4,宁波,21.492,2024-06-03
2024-06-03T12:00,24.4,49,5.9,宁波,21.62305,2024-06-03
2024-06-03T13:00,25.5,44,4.5,宁波,22.112,2024-06-03
2024-06-03T14:00,26.6,38,2.6,宁波,22.4739,2024-06-03
2024-06-03T15:00,27.0,37,2.2,宁波,22.66875,2024-06-03
2024-06-03T16:00,26.8,39,3.7,宁波,22.67335,2024-06-03
2024-06-03T17:00,26.2,44,3.6,宁波,22.5964,2024-06-03
2024-06-03T18:00,24.1,70,4.4,宁波,22.516000000000002,2024-06-03
2024-06-03T19:00,24.6,47,3.3,宁波,21.65585,2024-06-03
2024-06-03T20:00,23.2,53,6.1,宁波,20.95105,2024-06-03
2024-06-03T21:00,20.9,70,6.7,宁波,19.843999999999998,2024-06-03
2024-06-03T22:00,20.7,70,7.6,宁波,19.677,2024-06-03
2024-06-03T23:00,20.1,71,7.7,宁波,19.2068,2024-06-03
2024-06-04T00:00,19.5,75,6.8,宁波,18.8125,2024-06-04
2024-06-04T01:00,18.4,82,4.6,宁波,18.0139,2024-06-04
2024-06-04T02:00,17.6,90,3.3,宁波,17.4295,2024-06-04
2024-06-04T03:00,17.5,91,4.0,宁波,17.3515,2024-06-04
2024-06-04T04:00,17.2,94,5.2,宁波,17.1109,2024-06-04
2024-06-04T05:00,17.1,94,5.4,宁波,17.014200000000002,2024-06-04
2024-06-04T06:00,18.9,88,4.6,宁波,18.6096,2024-06-04
2024-06-04T07:00,21.0,82,5.4,宁波,20.3565,2024-06-04
2024-06-04T08:00,23.1,78,7.6,宁波,22.0594,2024-06-04
2024-06-04T09:00,24.1,73,9.4,宁波,22.674400000000002,2024-06-04
2024-06-04T10:00,25.0,67,9.8,宁波,23.09425,2024-06-04
2024-06-04T11:00,24.8,67,9.7,宁波,22.93055,2024-06-04
2024-06-04T12:00,25.5,65,11.0,宁波,23.3825,2024-06-04
2024-06-04T13:00,25.5,68,12.5,宁波,23.564,2024-06-04
2024-06-04T14:00,25.1,70,11.4,宁波,23.351,2024-06-04
2024-06-04T15:00,24.0,74,11.8,宁波,22.6415,2024-06-04
2024-06-04T16:00,22.7,77,10.5,宁波,21.6627,2024-06-04
2024-06-04T17:00,22.5,77,7.0,宁波,21.488,2024-06-04
2024-06-04T18:00,22.0,82,3.8,宁波,21.2575,2024-06-04
2024-06-04T19:00,20.9,90,3.6,宁波,20.548,2024-06-04
2024-06-04T20:00,20.7,92,4.3,宁波,20.4272,2024-06-04
2024-06-04T21:00,20.7,91,5.5,宁波,20.3931,2024-06-04
2024-06-04T22:00,20.4,91,4.4,宁波,20.10795,2024-06-04
2024-06-04T23:00,20.0,92,4.2,宁波,19.758,2024-06-04
2024-06-05T00:00,20.0,92,4.8,宁波,19.758,2024-06-05
2024-06-05T01:00,19.5,95,4.0,宁波,19.3625,2024-06-05
2024-06-05T02:00,20.1,92,5.6,宁波,19.8536,2024-06-05
2024-06-05T03:00,20.0,92,5.0,宁波,19.758,2024-06-05
2024-06-05T04:00,20.2,93,6.6,宁波,19.98055,2024-06-05
2024-06-05T05:00,20.2,94,5.8,宁波,20.0119,2024-06-05
2024-06-05T06:00,20.5,94,5.9,宁波,20.302,2024-06-05
2024-06-05T07:00,20.9,91,6.0,宁波,20.583199999999998,2024-06-05
2024-06-05T08:00,21.1,89,8.5,宁波,20.7007,2024-06-05
2024-06-05T09:00,22.5,82,7.3,宁波,21.708,2024-06-05
2024-06-05T10:00,22.6,79,6.8,宁波,21.664450000000002,2024-06-05
2024-06-05T11:00,22.4,80,7.7,宁波,21.531,2024-06-05
2024-06-05T12:00,22.1,84,8.0,宁波,21.4312,2024-06-05
2024-06-05T13:00,21.9,82,10.0,宁波,21.167399999999997,2024-06-05
2024-06-05T14:00,21.3,89,11.2,宁波,20.8886,2024-06-05
2024-06-05T15:00,21.1,89,13.4,宁波,20.7007,2024-06-05
2024-06-05T16:00,20.6,89,12.0,宁波,20.23095,2024-06-05
2024-06-05T17:00,20.4,89,11.5,宁波,20.043049999999997,2024-06-05
2024-06-05T18:00,19.9,91,10.9,宁波,19.6327,2024-06-05
2024-06-05T19:00,19.5,92,7.4,宁波,19.28,2024-06-05
2024-06-05T20:00,19.2,92,7.0,宁波,18.993199999999998,2024-06-05
2024-06-05T21:00,18.0,91,11.9,宁波,17.82675,2024-06-05
2024-06-05T22:00,17.6,90,12.7,宁波,17.4295,2024-06-05
2024-06-05T23:00,17.6,90,7.1,宁波,17.4295,2024-06-05
2024-06-06T00:00,17.6,91,4.6,宁波,17.446550000000002,2024-06-06
2024-06-06T01:00,17.6,91,4.2,宁波,17.446550000000002,2024-06-06
2024-06-06T02:00,17.6,92,6.0,宁波,17.463600000000003,2024-06-06
2024-06-06T03:00,17.5,94,7.1,宁波,17.401,2024-06-06
2024-06-06T04:00,17.6,94,6.8,宁波,17.497700000000002,2024-06-06
2024-06-06T05:00,17.6,94,5.3,宁波,17.497700000000002,2024-06-06
2024-06-06T06:00,17.9,94,4.7,宁波,17.787799999999997,2024-06-06
2024-06-06T07:00,18.5,92,6.3,宁波,18.324,2024-06-06
2024-06-06T08:00,19.2,90,6.5,宁波,18.941499999999998,2024-06-06
2024-06-06T09:00,19.2,85,9.0,宁波,18.81225,2024-06-06
2024-06-06T10:00,19.7,85,12.0,宁波,19.271,2024-06-06
2024-06-06T11:00,20.1,83,12.9,宁波,19.5764,2024-06-06
2024-06-06T12:00,20.5,80,13.4,宁波,19.84,2024-06-06
2024-06-06T13:00,20.3,79,14.0,宁波,19.630100000000002,2024-06-06
2024-06-06T14:00,20.0,82,13.9,宁波,19.4555,2024-06-06
2024-06-06T15:00,20.5,80,11.8,宁波,19.84,2024-06-06
2024-06-06T16:00,20.0,82,9.7,宁波,19.4555,2024-06-06
2024-06-06T17:00,19.8,83,6.8,宁波,19.30445,2024-06-06
2024-06-06T18:00,19.6,85,4.7,宁波,19.17925,2024-06-06
2024-06-06T19:00,19.2,87,4.9,宁波,18.86395,2024-06-06
2024-06-06T20:00,19.0,88,5.4,宁波,18.703,2024-06-06
2024-06-06T21:00,18.1,94,4.8,宁波,17.9812,2024-06-06
2024-06-06T22:00,17.9,95,6.0,宁波,17.8065,2024-06-06
2024-06-06T23:00,18.1,91,5.1,宁波,17.9218,2024-06-06
2024-06-07T00:00,18.3,91,3.7,宁波,18.111900000000002,2024-06-07
2024-06-07T01:00,17.5,95,3.1,宁波,17.4175,2024-06-07
2024-06-07T02:00,18.1,94,1.9,宁波,17.9812,2024-06-07
2024-06-07T03:00,18.4,93,2.1,宁波,18.24985,2024-06-07
2024-06-07T04:00,18.1,95,2.6,宁波,18.001,2024-06-07
2024-06-07T05:00,18.4,94,2.3,宁波,18.2713,2024-06-07
2024-06-07T06:00,19.0,92,1.3,宁波,18.802,2024-06-07
2024-06-07T07:00,19.9,90,0.8,宁波,19.602999999999998,2024-06-07
2024-06-07T08:00,20.9,85,6.5,宁波,20.372,2024-06-07
2024-06-07T09:00,22.0,80,6.9,宁波,21.175,2024-06-07
2024-06-07T10:00,23.0,76,8.0,宁波,21.878,2024-06-07
2024-06-07T11:00,24.0,74,10.5,宁波,22.6415,2024-06-07
2024-06-07T12:00,24.2,74,9.9,宁波,22.8129,2024-06-07
2024-06-07T13:00,24.5,74,10.3,宁波,23.07,2024-06-07
2024-06-07T14:00,24.8,73,10.7,宁波,23.27045,2024-06-07
2024-06-07T15:00,24.9,72,8.9,宁波,23.298399999999997,2024-06-07
2024-06-07T16:00,24.6,73,10.9,宁波,23.10015,2024-06-07
2024-06-07T17:00,23.6,79,10.4,宁波,22.54895,2024-06-07
2024-06-07T18:00,22.9,83,7.9,宁波,22.1146,2024-06-07
2024-06-07T19:00,21.2,90,6.8,宁波,20.8315,2024-06-07
2024-06-07T20:00,20.5,93,6.3,宁波,20.269,2024-06-07
2024-06-07T21:00,20.5,93,4.7,宁波,20.269,2024-06-07
2024-06-07T22:00,20.0,95,4.3,宁波,19.84875,2024-06-07
2024-06-07T23:00,19.6,97,3.9,宁波,19.51585,2024-06-07
2024-06-08T00:00,19.5,97,4.3,宁波,19.4175,2024-06-08
2024-06-08T01:00,19.1,97,6.5,宁波,19.0241,2024-06-08
2024-06-08T02:00,19.5,96,4.4,宁波,19.39,2024-06-08
2024-06-08T03:00,18.9,98,2.6,宁波,18.851599999999998,2024-06-08
2024-06-08T04:00,19.0,100,1.6,宁波,19.0,2024-06-08
2024-06-08T05:00,18.4,100,3.1,宁波,18.4,2024-06-08
2024-06-08T06:00,19.3,99,2.9,宁波,19.273600000000002,2024-06-08
2024-06-08T07:00,21.1,93,4.7,宁波,20.8459,2024-06-08
2024-06-08T08:00,23.5,81,8.6,宁波,22.5595,2024-06-08
2024-06-08T09:00,25.0,75,8.8,宁波,23.55625,2024-06-08
2024-06-08T10:00,25.9,72,6.5,宁波,24.144399999999997,2024-06-08
2024-06-08T11:00,26.9,68,9.5,宁波,24.717599999999997,2024-06-08
2024-06-08T12:00,26.6,71,9.5,宁波,24.67005,2024-06-08
2024-06-08T13:00,26.4,75,11.3,宁波,24.763749999999998,2024-06-08
2024-06-08T14:00,26.4,76,10.8,宁波,24.8292,2024-06-08
2024-06-08T15:00,26.5,74,9.9,宁波,24.784,2024-06-08
2024-06-08T16:00,25.9,75,10.3,宁波,24.3325,2024-06-08
2024-06-08T17:00,25.0,76,10.7,宁波,23.614,2024-06-08
2024-06-08T18:00,23.8,81,9.8,宁波,22.82815,2024-06-08
2024-06-08T19:00,22.2,89,4.8,宁波,21.73415,2024-06-08
2024-06-08T20:00,22.1,89,4.7,宁波,21.6402,2024-06-08
2024-06-08T21:00,21.6,92,3.7,宁波,21.2876,2024-06-08
2024-06-08T22:00,20.9,96,4.4,宁波,20.7592,2024-06-08
2024-06-08T23:00,20.2,98,5.1,宁波,20.1373,2024-06-08
2024-06-09T00:00,20.4,97,4.8,宁波,20.30265,2024-06-09
2024-06-09T01:00,20.6,96,6.1,宁波,20.4658,2024-06-09
2024-06-09T02:00,21.0,96,4.3,宁波,20.857,2024-06-09
2024-06-09T03:00,20.1,97,5.7,宁波,20.0076,2024-06-09
2024-06-09T04:00,21.1,95,4.3,宁波,20.9185,2024-06-09
2024-06-09T05:00,20.8,96,3.6,宁波,20.6614,2024-06-09
2024-06-09T06:00,21.5,93,2.6,宁波,21.2305,2024-06-09
2024-06-09T07:00,22.1,92,2.3,宁波,21.765600000000003,2024-06-09
2024-06-09T08:00,22.6,92,2.8,宁波,22.2436,2024-06-09
2024-06-09T09:00,24.0,89,5.4,宁波,23.42525,2024-06-09
2024-06-09T10:00,24.2,86,3.7,宁波,23.4531,2024-06-09
2024-06-09T11:00,25.9,70,4.1,宁波,24.019,2024-06-09
2024-06-09T12:00,26.2,64,5.0,宁波,23.883399999999998,2024-06-09
2024-06-09T13:00,26.8,63,8.4,宁波,24.29695,2024-06-09
2024-06-09T14:00,27.0,63,9.5,宁波,24.45625,2024-06-09
2024-06-09T15:00,27.2,62,7.7,宁波,24.5457,2024-06-09
2024-06-09T16:00,27.2,60,7.3,宁波,24.406,2024-06-09
2024-06-09T17:00,26.8,62,6.4,宁波,24.229300000000002,2024-06-09
2024-06-09T18:00,25.4,71,7.4,宁波,23.66145,2024-06-09
2024-06-09T19:00,23.6,77,9.5,宁波,22.44885,2024-06-09
2024-06-09T20:00,22.6,82,9.4,宁波,21.7981,2024-06-09
2024-06-09T21:00,22.2,73,8.0,宁波,21.056549999999998,2024-06-09
2024-06-09T22:00,21.5,77,8.8,宁波,20.6145,2024-06-09
2024-06-09T23:00,21.6,78,10.1,宁波,20.7409,2024-06-09
2024-06-10T00:00,21.5,79,8.8,宁波,20.6915,2024-06-10
2024-06-10T01:00,21.2,82,6.5,宁波,20.5367,2024-06-10
2024-06-10T02:00,21.8,80,3.1,宁波,20.997,2024-06-10
2024-06-10T03:00,20.9,90,4.7,宁波,20.548,2024-06-10
2024-06-10T04:00,20.5,92,5.0,宁波,20.236,2024-06-10
2024-06-10T05:00,20.4,94,4.8,宁波,20.205299999999998,2024-06-10
2024-06-10T06:00,20.6,94,7.3,宁波,20.3987,2024-06-10
2024-06-10T07:00,21.0,93,8.0,宁波,20.74975,2024-06-10
2024-06-10T08:00,21.1,90,10.5,宁波,20.737000000000002,2024-06-10
2024-06-10T09:00,20.8,93,11.3,宁波,20.55745,2024-06-10
2024-06-10T10:00,20.9,92,11.5,宁波,20.618399999999998,2024-06-10
2024-06-10T11:00,21.0,92,11.6,宁波,20.714,2024-06-10
2024-06-10T12:00,21.1,93,10.2,宁波,20.8459,2024-06-10
2024-06-10T13:00,20.8,93,13.4,宁波,20.55745,2024-06-10
2024-06-10T14:00,20.8,92,11.0,宁波,20.5228,2024-06-10
2024-06-10T15:00,20.6,92,10.1,宁波,20.3316,2024-06-10
2024-06-10T16:00,20.8,89,12.3,宁波,20.41885,2024-06-10
2024-06-10T17:00,21.0,88,13.0,宁波,20.571,2024-06-10
2024-06-10T18:00,20.7,90,9.1,宁波,20.358999999999998,2024-06-10
2024-06-10T19:00,20.5,91,7.7,宁波,20.203,2024-06-10
2024-06-10T20:00,20.2,92,6.9,宁波,19.9492,2024-06-10
2024-06-10T21:00,19.8,94,6.4,宁波,19.6251,2024-06-10
2024-06-10T22:00,19.8,94,7.4,宁波,19.6251,2024-06-10
2024-06-10T23:00,19.9,95,5.6,宁波,19.7515,2024-06-10
2024-06-11T00:00,20.1,94,6.5,宁波,19.915200000000002,2024-06-11
2024-06-11T01:00,20.0,95,5.1,宁波,19.84875,2024-06-11
2024-06-11T02:00,19.8,97,4.3,宁波,19.71255,2024-06-11
2024-06-11T03:00,19.7,97,3.8,宁波,19.6142,2024-06-11
2024-06-11T04:00,19.9,96,3.9,宁波,19.7812,2024-06-11
2024-06-11T05:00,20.0,95,3.4,宁波,19.84875,2024-06-11
2024-06-11T06:00,20.5,95,3.4,宁波,20.335,2024-06-11
2024-06-11T07:00,21.0,93,1.8,宁波,20.74975,2024-06-11
2024-06-11T08:00,21.6,91,4.3,宁波,21.24855,2024-06-11
2024-06-11T09:00,22.4,92,6.8,宁波,22.0524,2024-06-11
2024-06-11T10:00,23.9,86,9.7,宁波,23.176199999999998,2024-06-11
2024-06-11T11:00,23.2,90,7.0,宁波,22.7215,2024-06-11
2024-06-11T12:00,25.0,83,9.0,宁波,24.01825,2024-06-11
2024-06-11T13:00,25.9,79,6.7,宁波,24.583299999999998,2024-06-11
2024-06-11T14:00,25.8,81,9.2,宁波,24.61915,2024-06-11
2024-06-11T15:00,25.5,82,10.6,宁波,24.411,2024-06-11
2024-06-11T16:00,25.1,83,11.7,宁波,24.108900000000002,2024-06-11
2024-06-11T17:00,24.4,88,11.2,宁波,23.746599999999997,2024-06-11
2024-06-11T18:00,23.8,90,12.0,宁波,23.2885,2024-06-11
2024-06-11T19:00,23.2,92,8.8,宁波,22.8172,2024-06-11
2024-06-11T20:00,22.9,94,7.3,宁波,22.622799999999998,2024-06-11
2024-06-11T21:00,22.4,95,5.3,宁波,22.18275,2024-06-11
2024-06-11T22:00,22.2,95,3.2,宁波,21.98825,2024-06-11
2024-06-11T23:00,21.8,96,3.2,宁波,21.639400000000002,2024-06-11
2024-06-12T00:00,21.6,97,4.3,宁波,21.482850000000003,2024-06-12
2024-06-12T01:00,21.8,97,3.9,宁波,21.67955,2024-06-12
2024-06-12T02:00,21.9,97,2.9,宁波,21.7779,2024-06-12
2024-06-12T03:00,21.9,97,3.4,宁波,21.7779,2024-06-12
2024-06-12T04:00,21.8,98,3.4,宁波,21.7197,2024-06-12
2024-06-12T05:00,22.0,96,2.5,宁波,21.835,2024-06-12
2024-06-12T06:00,22.2,96,0.4,宁波,22.0306,2024-06-12
2024-06-12T07:00,22.8,95,3.4,宁波,22.57175,2024-06-12
2024-06-12T08:00,23.6,92,2.9,宁波,23.1996,2024-06-12
2024-06-12T09:00,23.4,96,4.9,宁波,23.2042,2024-06-12
2024-06-12T10:00,23.5,96,5.0,宁波,23.302,2024-06-12
2024-06-12T11:00,25.6,85,3.0,宁波,24.684250000000002,2024-06-12
2024-06-12T12:00,25.6,85,0.7,宁波,24.684250000000002,2024-06-12
2024-06-12T13:00,26.6,82,3.4,宁波,25.4021,2024-06-12
2024-06-12T14:00,27.7,77,5.0,宁波,26.0302,2024-06-12
2024-06-12T15:00,27.8,75,4.4,宁波,25.97125,2024-06-12
2024-06-12T16:00,28.6,70,3.0,宁波,26.273500000000002,2024-06-12
2024-06-12T17:00,28.3,71,4.0,宁波,26.0989,2024-06-12
2024-06-12T18:00,26.9,85,2.9,宁波,25.877,2024-06-12
2024-06-12T19:00,24.2,90,6.9,宁波,23.6665,2024-06-12
2024-06-12T20:00,23.5,92,5.6,宁波,23.104,2024-06-12
2024-06-12T21:00,22.4,96,7.1,宁波,22.2262,2024-06-12
2024-06-12T22:00,22.4,96,5.4,宁波,22.2262,2024-06-12
2024-06-12T23:00,22.1,97,5.9,宁波,21.974600000000002,2024-06-12
2024-06-13T00:00,22.1,98,8.5,宁波,22.0164,2024-06-13
2024-06-13T01:00,22.0,99,6.8,宁波,21.95875,2024-06-13
2024-06-13T02:00,21.9,99,4.7,宁波,21.859299999999998,2024-06-13
2024-06-13T03:00,21.6,99,5.1,宁波,21.560950000000002,2024-06-13
2024-06-13T04:00,21.5,99,2.9,宁波,21.4615,2024-06-13
2024-06-13T05:00,21.4,99,1.9,宁波,21.36205,2024-06-13
2024-06-13T06:00,21.5,99,3.6,宁波,21.4615,2024-06-13
2024-06-13T07:00,22.1,98,2.6,宁波,22.0164,2024-06-13
2024-06-13T08:00,24.0,90,4.4,宁波,23.4775,2024-06-13
2024-06-13T09:00,26.1,85,1.8,宁波,25.143,2024-06-13
2024-06-13T10:00,27.8,79,4.7,宁波,26.26385,2024-06-13
2024-06-13T11:00,28.8,72,5.2,宁波,26.5978,2024-06-13
2024-06-13T12:00,29.8,67,4.7,宁波,27.02305,2024-06-13
2024-06-13T13:00,30.0,64,5.4,宁波,26.931,2024-06-13
2024-06-13T14:00,30.1,64,9.6,宁波,27.011200000000002,2024-06-13
2024-06-13T15:00,29.0,71,14.1,宁波,26.68725,2024-06-13
2024-06-13T16:00,27.3,77,16.7,宁波,25.6808,2024-06-13
2024-06-13T17:00,25.6,83,16.3,宁波,24.562150000000003,2024-06-13
2024-06-13T18:00,24.6,85,13.2,宁波,23.766750000000002,2024-06-13
2024-06-13T19:00,24.0,88,10.5,宁波,23.373,2024-06-13
2024-06-13T20:00,23.5,89,10.0,宁波,22.9555,2024-06-13
2024-06-13T21:00,22.9,93,6.1,宁波,22.5766,2024-06-13
2024-06-13T22:00,22.6,94,9.2,宁波,22.332700000000003,2024-06-13
2024-06-13T23:00,22.5,94,11.3,宁波,22.236,2024-06-13
2024-06-14T00:00,22.7,94,11.5,宁波,22.429399999999998,2024-06-14
2024-06-14T01:00,23.1,92,10.1,宁波,22.721600000000002,2024-06-14
2024-06-14T02:00,23.5,90,9.1,宁波,23.005,2024-06-14
2024-06-14T03:00,23.2,92,8.1,宁波,22.8172,2024-06-14
2024-06-14T04:00,22.4,96,7.4,宁波,22.2262,2024-06-14
2024-06-14T05:00,22.0,97,5.2,宁波,21.87625,2024-06-14
2024-06-14T06:00,22.9,93,9.7,宁波,22.5766,2024-06-14
2024-06-14T07:00,23.5,89,13.2,宁波,22.9555,2024-06-14
2024-06-14T08:00,24.5,85,12.8,宁波,23.675,2024-06-14
2024-06-14T09:00,26.4,77,11.5,宁波,24.89465,2024-06-14
2024-06-14T10:00,28.1,70,9.8,宁波,25.856,2024-06-14
2024-06-14T11:00,29.2,67,7.9,宁波,26.53195,2024-06-14
2024-06-14T12:00,30.4,64,6.5,宁波,27.2518,2024-06-14
2024-06-14T13:00,31.5,58,4.5,宁波,27.573,2024-06-14
